"index";"Company";"TypeName";"Inches";"screen_type";"resolution_width";"resolution_height";"touchscreen";"cpu_brand";"cpu_model";"cpu_speed";"Ram";"Gpu";"storage_type";"primary_storage";"secondary_storage";"OpSys";"Weight";"Price"
1053;"Dell";"Ultrabook";12.5;"Standard";1366;768;0;"Intel";"Core i3";2.0;4;"Intel";"SSD";128;0;"Windows";1.5;62176.0
1054;"Acer";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Celeron";1.0;4;"Intel";"SSD";16;0;"Chrome OS";2.2;11136.0
1055;"HP";"Workstation";17.3;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"AMD";"HDD";1024;0;"Windows";3.0;154459.0
1056;"Lenovo";"Gaming";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"SSD";512;0;"Windows";2.4;63883.0
1057;"Dell";"Ultrabook";12.5;"Standard";1366;768;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.5;75290.0
1058;"MSI";"Gaming";17.3;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"Hybrid";128;1024;"Windows";2.9;80516.0
1059;"Lenovo";"2 in 1 Convertible";15.6;"IPS Full HD";1920;1080;1;"Intel";"Core i5";2.0;4;"Intel";"SSD";256;0;"Windows";2.1;46194.0
1060;"HP";"Notebook";15.6;"Full HD";1920;1080;0;"AMD";"A6-Series";2.0;4;"AMD";"HDD";1024;0;"Windows";2.1;21205.0
1061;"Asus";"Gaming";15.6;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";128;1024;"Windows";2.59;71342.0
1062;"HP";"Notebook";13.3;"Quad HD";3200;1800;1;"Intel";"Core M";1.0;8;"Intel";"SSD";256;0;"Windows";1.16;90523.0
1063;"Acer";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;4;"Nvidia";"HDD";1024;0;"Windows";2.23;32820.0
1064;"Dell";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i5";2.0;4;"AMD";"HDD";500;0;"Windows";2.24;40980.0
1065;"Lenovo";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"AMD";"Hybrid";10240;0;"Windows";2.5;58555.0
1066;"HP";"Workstation";17.3;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"SSD";256;0;"Windows";3.0;210424.0
1067;"Lenovo";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i3";2.0;4;"Intel";"SSD";128;0;"Windows";2.1;22857.0
1068;"Dell";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i5";2.0;8;"AMD";"HDD";1024;0;"Windows";2.5;41772.0
1069;"MSI";"Gaming";17.3;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";256;1024;"Windows";3.78;127819.0
1070;"HP";"Ultrabook";13.3;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Intel";"SSD";512;0;"Windows";1.16;104908.0
1071;"Acer";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i5";2.0;4;"Intel";"HDD";500;0;"Windows";2.23;32980.0
1072;"HP";"Ultrabook";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Intel";"SSD";256;0;"Windows";1.88;115709.0
1073;"Lenovo";"2 in 1 Convertible";10.1;"IPS";1920;1200;1;"Intel";"Atom";1.0;4;"Intel";"SSD";64;0;"Android";0.69;29251.0
1074;"Toshiba";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";2.2;59620.0
1075;"Lenovo";"2 in 1 Convertible";14.0;"IPS";2560;1440;1;"Intel";"Core i7";2.0;16;"Intel";"SSD";512;0;"Windows";2.8;130003.0
1076;"Dell";"Ultrabook";13.3;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Intel";"SSD";256;0;"Windows";1.23;73473.0
1077;"MSI";"Gaming";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"Hybrid";128;1024;"Windows";2.4;60888.0
1078;"Lenovo";"Gaming";17.3;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";256;10240;"Windows";4.6;146519.0
1079;"HP";"2 in 1 Convertible";13.3;"Full HD";1920;1080;1;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.48;86793.0
1080;"Lenovo";"2 in 1 Convertible";11.3;"IPS Full HD";1920;1080;1;"Intel";"Core M";1.0;8;"Intel";"SSD";256;0;"Windows";1.1;69211.0
1081;"Razer";"Ultrabook";12.5;"4K";3840;2160;1;"Intel";"Core i7";2.0;8;"Intel";"SSD";256;0;"Windows";1.25;54825.0
1082;"HP";"Workstation";15.6;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"SSD";256;0;"Windows";2.59;118761.0
1083;"Lenovo";"Gaming";15.6;"IPS Full HD";1920;1080;0;"AMD";"FX";2.0;16;"AMD";"Hybrid";512;1024;"Windows";2.5;53227.0
1084;"HP";"2 in 1 Convertible";13.3;"Standard";2560;1440;1;"Intel";"Core i7";2.0;8;"Intel";"SSD";256;0;"Windows";1.48;95851.0
1085;"HP";"Workstation";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"SSD";256;0;"Windows";2.0;101179.0
1086;"HP";"Ultrabook";12.5;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Intel";"SSD";256;0;"Windows";1.26;122381.0
1087;"Dell";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"SSD";256;0;"Windows";2.18;53807.0
1088;"HP";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.88;84129.0
1089;"Lenovo";"2 in 1 Convertible";14.0;"IPS";2560;1440;1;"Intel";"Core i7";2.0;8;"Intel";"SSD";256;0;"Windows";1.27;124622.0
1090;"Lenovo";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i3";2.0;4;"Intel";"HDD";1024;0;"No OS";1.9;18062.0
1091;"HP";"Notebook";15.6;"Standard";1366;768;0;"AMD";"E-Series";1.0;4;"AMD";"HDD";500;0;"Windows";1.86;15824.0
1092;"Lenovo";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"AMD";"HDD";1024;0;"No OS";2.32;31915.0
1093;"Dell";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i5";2.0;4;"Intel";"HDD";1024;0;"Linux";2.18;27805.0
1094;"Dell";"Gaming";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"HDD";1024;0;"Windows";2.62;63883.0
1095;"Lenovo";"Gaming";15.6;"IPS Full HD";1920;1080;1;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";128;1024;"Windows";2.6;54825.0
1096;"Dell";"Notebook";15.6;"IPS 4K";3840;2160;1;"Intel";"Core i5";2.0;8;"Nvidia";"SSD";256;0;"Windows";2.04;119916.0
1097;"MSI";"Gaming";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"Hybrid";128;1024;"Windows";2.2;61219.0
1098;"HP";"Notebook";15.6;"Full HD";1920;1080;0;"AMD";"A6-Series";2.0;4;"AMD";"SSD";256;0;"Windows";1.91;25515.0
1099;"Lenovo";"Netbook";12.5;"IPS Full HD";1920;1080;1;"Intel";"Core i7";2.0;16;"Intel";"SSD";512;0;"Windows";1.3;87912.0
1100;"MSI";"Gaming";17.3;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";256;1024;"Windows";2.7;79536.0
1101;"Lenovo";"Ultrabook";14.0;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;12;"Intel";"SSD";512;0;"Windows";1.4;122491.0
1102;"Razer";"Gaming";14.0;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"SSD";1024;0;"Windows";1.95;186427.0
1103;"Lenovo";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"AMD";"Hybrid";10240;0;"Windows";2.5;42011.0
1104;"Dell";"Notebook";15.6;"Standard";1366;768;1;"Intel";"Core i3";2.0;8;"Intel";"HDD";1024;0;"Windows";2.3;24989.0
1105;"HP";"2 in 1 Convertible";13.3;"Standard";2560;1440;1;"Intel";"Core i7";2.0;8;"Intel";"SSD";512;0;"Windows";1.48;108744.0
1106;"MSI";"Gaming";17.3;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";256;1024;"Windows";2.7;85141.0
1107;"Lenovo";"Ultrabook";14.0;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Intel";"SSD";256;0;"Windows";1.7;79867.0
1108;"Apple";"Ultrabook";11.6;"Standard";1366;768;0;"Intel";"Core i5";1.0;4;"Intel";"SSD";256;0;"macOS";1.08;51096.0
1109;"MSI";"Gaming";14.0;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";256;1024;"Windows";1.7;94252.0
1110;"HP";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i3";2.0;4;"Intel";"HDD";1024;0;"Windows";2.1;25468.0
1111;"HP";"Ultrabook";14.0;"Standard";2560;1440;0;"Intel";"Core i7";2.0;8;"Intel";"SSD";256;0;"Windows";1.54;117120.0
1112;"HP";"Gaming";15.6;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"HDD";1024;0;"Windows";2.62;47899.0
1113;"Toshiba";"Ultrabook";13.3;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Intel";"SSD";512;0;"Windows";1.05;118601.0
1114;"Lenovo";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i3";2.0;8;"Intel";"HDD";1024;0;"Windows";2.2;24456.0
1115;"Dell";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i5";2.0;4;"Intel";"HDD";500;0;"Windows";2.24;39267.0
1116;"HP";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i5";2.0;4;"Intel";"HDD";500;0;"No OS";2.1;25414.0
1117;"MSI";"Gaming";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"Hybrid";128;1024;"Windows";2.3;62284.0
1118;"Asus";"Gaming";17.3;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"Hybrid";128;1024;"Windows";3.52;69929.0
1119;"Dell";"Gaming";15.6;"4K";3840;2160;0;"Intel";"Core i7";2.0;8;"Nvidia";"Hybrid";128;1024;"Windows";2.62;79813.0
1120;"Lenovo";"Notebook";13.3;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Intel";"SSD";512;0;"Windows";1.4;79867.0
1121;"Vero";"Notebook";13.3;"Full HD";1920;1080;0;"Intel";"Atom";1.0;4;"Intel";"SSD";32;0;"Windows";1.35;10443.0
1122;"Lenovo";"Notebook";15.6;"Full HD";1920;1080;0;"AMD";"A12-Series";3.0;6;"AMD";"SSD";256;0;"Windows";2.2;31839.0
1123;"Lenovo";"Notebook";15.6;"IPS Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.95;74059.0
1124;"Asus";"Ultrabook";13.3;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Intel";"SSD";256;0;"Windows";1.45;68198.0
1125;"Acer";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i3";2.0;4;"Intel";"HDD";500;0;"Linux";2.4;19277.0
1126;"Lenovo";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i3";2.0;4;"Nvidia";"HDD";1024;0;"Windows";2.2;24935.0
1127;"HP";"Notebook";14.0;"Standard";1366;768;0;"Intel";"Celeron";1.0;2;"Intel";"SSD";32;0;"Windows";1.44;13267.0
1128;"MSI";"Gaming";15.6;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"HDD";1024;0;"Windows";2.2;44702.0
1129;"HP";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Intel";"SSD";256;0;"Windows";1.96;36177.0
1130;"HP";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";1.0;16;"Intel";"SSD";512;0;"Windows";2.1;61752.0
1131;"Asus";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Celeron";1.0;4;"Intel";"HDD";500;0;"Windows";2.2;19660.0
1132;"Dell";"2 in 1 Convertible";17.3;"Full HD";1920;1080;1;"Intel";"Core i7";2.0;16;"Nvidia";"SSD";512;0;"Windows";2.77;95851.0
1133;"HP";"Notebook";14.0;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;4;"Intel";"SSD";256;0;"Windows";1.54;58607.0
1134;"Lenovo";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i5";2.0;4;"Intel";"HDD";500;0;"No OS";2.1;21205.0
1135;"Dell";"Notebook";14.0;"Standard";1366;768;0;"Intel";"Core i5";2.0;4;"Intel";"HDD";500;0;"Windows";1.6;46620.0
1136;"Asus";"Gaming";15.6;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";256;1024;"Windows";2.34;123876.0
1137;"Lenovo";"Notebook";15.6;"IPS Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"No OS";2.3;30529.0
1138;"HP";"Notebook";13.3;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.16;90043.0
1139;"Lenovo";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"HDD";1024;0;"No OS";2.2;37776.0
1140;"Dell";"2 in 1 Convertible";13.3;"Quad HD";3200;1800;1;"Intel";"Core i5";1.0;8;"Intel";"SSD";256;0;"Windows";1.24;96597.0
1141;"HP";"Notebook";14.0;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.43;80613.0
1142;"Asus";"Notebook";14.0;"Full HD";1920;1080;0;"Intel";"Core i3";2.0;4;"Intel";"SSD";256;0;"Windows";2.0;40972.0
1143;"Dell";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Pentium";1.0;4;"Intel";"HDD";500;0;"Linux";2.2;17263.0
1144;"Lenovo";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;4;"Intel";"Hybrid";10240;0;"Windows";2.32;43956.0
1145;"HP";"Notebook";15.6;"Standard";1366;768;0;"AMD";"A6-Series";2.0;4;"AMD";"HDD";500;0;"Windows";1.86;21259.0
1146;"Dell";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i5";2.0;4;"Intel";"HDD";500;0;"Linux";2.09;27899.0
1147;"Lenovo";"Gaming";15.6;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"SSD";512;0;"Windows";3.31;69530.0
1148;"Lenovo";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i3";2.0;6;"Nvidia";"SSD";128;0;"Windows";2.4;30316.0
1149;"Asus";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i3";2.0;4;"Intel";"HDD";1024;0;"Windows";2.0;23177.0
1150;"MSI";"Gaming";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";128;1024;"Windows";1.91;114732.0
1151;"Lenovo";"Notebook";14.0;"IPS Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.9;57116.0
1152;"HP";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i3";2.0;4;"Intel";"HDD";500;0;"Windows";2.07;34632.0
1153;"Dell";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Pentium";1.0;4;"Intel";"HDD";500;0;"Windows";2.2;23656.0
1154;"Lenovo";"2 in 1 Convertible";14.0;"IPS";2560;1440;1;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.36;87219.0
1155;"Asus";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Celeron";1.0;4;"Intel";"HDD";1024;0;"Windows";2.0;18062.0
1156;"Lenovo";"2 in 1 Convertible";14.0;"IPS Full HD";1920;1080;1;"Intel";"Core i7";2.0;8;"Intel";"SSD";256;0;"Windows";1.8;88924.0
1157;"Lenovo";"Ultrabook";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;6;"Nvidia";"SSD";256;0;"Windows";1.54;44276.0
1158;"Lenovo";"2 in 1 Convertible";10.1;"IPS";1920;1200;1;"Intel";"Atom";1.0;4;"Intel";"SSD";64;0;"Windows";0.69;25521.0
1159;"Dell";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"SSD";256;0;"Linux";1.98;47686.0
1160;"HP";"Ultrabook";12.5;"Standard";1366;768;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.26;100966.0
1161;"Lenovo";"Gaming";15.6;"IPS Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Nvidia";"Hybrid";128;1024;"No OS";2.4;52694.0
1162;"Acer";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Celeron";2.0;4;"Intel";"HDD";500;0;"Windows";2.1;17742.0
1163;"HP";"Notebook";15.6;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;6;"Nvidia";"HDD";1024;0;"Windows";2.18;42571.0
1164;"Asus";"Gaming";15.6;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"Hybrid";256;1024;"Windows";2.59;48432.0
1165;"HP";"Gaming";17.3;"IPS Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Nvidia";"Hybrid";128;1024;"Windows";3.35;60153.0
1166;"Dell";"2 in 1 Convertible";15.6;"Full HD";1920;1080;1;"Intel";"Core i7";2.0;16;"Intel";"SSD";512;0;"Windows";2.09;62817.0
1167;"HP";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i7";2.0;8;"Intel";"HDD";2048;0;"Windows";2.04;33513.0
1168;"Acer";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;4;"Nvidia";"SSD";256;0;"Windows";2.23;36816.0
1169;"Lenovo";"2 in 1 Convertible";14.0;"IPS Full HD";1920;1080;1;"Intel";"Core i7";2.0;8;"Nvidia";"SSD";512;0;"Windows";1.8;109244.0
1170;"Asus";"Notebook";14.0;"Standard";1366;768;0;"Intel";"Celeron";1.0;4;"Intel";"SSD";32;0;"Windows";1.5;14812.0
1171;"HP";"Ultrabook";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Intel";"SSD";256;0;"Windows";1.84;40067.0
1172;"Dell";"Ultrabook";13.3;"Quad HD";3200;1800;1;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Linux";1.23;58555.0
1173;"Acer";"Gaming";17.3;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";256;1024;"Windows";4.2;138475.0
1174;"Lenovo";"Gaming";15.6;"IPS Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Nvidia";"HDD";1024;0;"Windows";2.4;43636.0
1175;"Samsung";"2 in 1 Convertible";12.3;"IPS";2400;1600;1;"Samsung";"Cortex";2.0;4;"ARM";"SSD";32;0;"Chrome OS";1.15;35112.0
1176;"HP";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i5";2.0;4;"Intel";"HDD";500;0;"Windows";1.86;25841.0
1177;"Apple";"Ultrabook";12.0;"IPS Retina";2304;1440;0;"Intel";"Core M";1.0;8;"Intel";"SSD";256;0;"macOS";0.92;61965.0
1178;"Dell";"2 in 1 Convertible";13.3;"IPS Full HD";1920;1080;1;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.6;63883.0
1179;"HP";"Notebook";15.6;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;12;"Nvidia";"Hybrid";128;1024;"Windows";2.21;70703.0
1180;"Lenovo";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i3";2.0;4;"AMD";"HDD";1024;0;"No OS";1.9;19607.0
1181;"Asus";"Gaming";17.3;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";512;1024;"Windows";4.3;114552.0
1182;"Acer";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Celeron";2.0;4;"Intel";"HDD";1024;0;"Linux";2.1;14492.0
1183;"Asus";"Gaming";17.3;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";128;1024;"Windows";4.0;101232.0
1184;"Dell";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i3";2.0;4;"Intel";"HDD";500;0;"Windows";2.29;26107.0
1185;"Lenovo";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"AMD";"Hybrid";10240;0;"Windows";2.32;47686.0
1186;"MSI";"Gaming";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"Hybrid";128;1024;"Windows";2.4;65481.0
1187;"Lenovo";"2 in 1 Convertible";14.0;"Full HD";1920;1080;1;"Intel";"Core i5";2.0;4;"Intel";"SSD";128;0;"Windows";1.8;44383.0
1188;"Asus";"Ultrabook";13.3;"IPS Full HD";1920;1080;0;"Intel";"Core M";0.0;8;"Intel";"SSD";512;0;"Windows";1.2;38841.0
1189;"Dell";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i3";2.0;6;"Intel";"HDD";1024;0;"Windows";2.3;24456.0
1190;"Acer";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Celeron";1.0;4;"Intel";"HDD";500;0;"Linux";2.4;15398.0
1191;"Dell";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Celeron";1.0;2;"Intel";"HDD";500;0;"Windows";2.2;20193.0
1192;"Lenovo";"Notebook";15.6;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"HDD";1024;0;"Windows";2.6;47899.0
1193;"HP";"Notebook";15.6;"Full HD";1920;1080;0;"AMD";"A9-Series";2.0;6;"AMD";"Hybrid";10240;0;"Windows";2.04;29303.0
1194;"Dell";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i7";2.0;8;"AMD";"HDD";1024;0;"Linux";2.3;42943.0
1195;"HP";"Netbook";11.6;"Standard";1366;768;0;"Intel";"Celeron";1.0;2;"Intel";"SSD";32;0;"Windows";1.17;11136.0
1196;"Asus";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i7";2.0;4;"Nvidia";"HDD";500;0;"Windows";2.2;38379.0
1197;"Lenovo";"2 in 1 Convertible";14.0;"IPS Full HD";1920;1080;1;"Intel";"Core i7";2.0;4;"Intel";"SSD";128;0;"Windows";1.8;33993.0
1198;"Lenovo";"2 in 1 Convertible";13.3;"IPS Quad HD";3200;1800;1;"Intel";"Core i7";2.0;16;"Intel";"SSD";512;0;"Windows";1.3;79867.0
1199;"Lenovo";"Notebook";14.0;"Standard";1366;768;0;"Intel";"Celeron";1.0;2;"Intel";"SSD";64;0;"Windows";1.5;12201.0
1200;"HP";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i7";2.0;6;"AMD";"HDD";1024;0;"Windows";2.19;40706.0
1201;"Dell";"Gaming";17.3;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";256;1024;"Windows";4.42;143803.0
1202;"HP";"Notebook";17.3;"Standard";1600;900;0;"Intel";"Core i3";2.0;8;"Intel";"HDD";1024;0;"Windows";2.65;28992.0
1203;"HP";"Notebook";17.3;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"HDD";1024;0;"Windows";2.63;68198.0
1204;"Asus";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Celeron";1.0;4;"Intel";"HDD";500;0;"Linux";2.0;11935.0
1205;"Mediacom";"Notebook";13.3;"IPS Full HD";1920;1080;0;"Intel";"Atom";1.0;4;"Intel";"SSD";32;0;"Windows";1.35;13586.0
1206;"Lenovo";"Notebook";17.3;"Standard";1600;900;0;"Intel";"Core i7";2.0;6;"Nvidia";"Hybrid";128;1024;"Windows";2.8;50563.0
1207;"HP";"Notebook";15.6;"IPS Full HD";1920;1080;0;"AMD";"A10-Series";2.0;6;"AMD";"SSD";128;0;"Windows";1.91;30311.0
1208;"Dell";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i3";2.0;4;"AMD";"HDD";1024;0;"Windows";2.18;32922.0
1209;"Acer";"2 in 1 Convertible";11.6;"IPS Full HD";1920;1080;1;"Intel";"Celeron";2.0;4;"Intel";"SSD";32;0;"Windows";1.25;18595.0
1210;"Lenovo";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i3";2.0;4;"Intel";"SSD";128;0;"Windows";2.05;33566.0
1211;"HP";"Ultrabook";13.3;"IPS Quad HD";3200;1800;1;"Intel";"Core M";1.0;16;"Intel";"SSD";512;0;"Windows";1.16;104695.0
1212;"Lenovo";"Notebook";17.3;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"SSD";256;0;"Windows";3.4;159787.0
1213;"Asus";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Nvidia";"Hybrid";128;1024;"Windows";2.5;44702.0
1214;"Dell";"Ultrabook";13.3;"IPS 4K";3840;2160;1;"Intel";"Core i5";1.0;8;"Intel";"SSD";128;0;"Windows";1.21;85195.0
1215;"MSI";"Gaming";17.3;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";256;1024;"Windows";2.43;109165.0
1216;"Dell";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i5";2.0;4;"Intel";"HDD";500;0;"Windows";1.93;51096.0
1217;"Dell";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i3";2.0;4;"AMD";"SSD";128;0;"Windows";2.3;26587.0
1218;"Lenovo";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Pentium";1.0;4;"Intel";"HDD";500;0;"Windows";2.2;18328.0
1219;"Lenovo";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i7";2.0;8;"Nvidia";"HDD";500;0;"No OS";2.2;33513.0
1220;"Dell";"Ultrabook";13.3;"Quad HD";3200;1800;1;"Intel";"Core i7";2.0;16;"Intel";"SSD";512;0;"Windows";1.2;142790.0
1221;"Asus";"Gaming";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"HDD";1024;0;"Windows";2.2;62284.0
1222;"Dell";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"AMD";"SSD";256;0;"Windows";2.36;47366.0
1223;"HP";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.91;30849.0
1224;"Lenovo";"Notebook";15.6;"Standard";1366;768;0;"AMD";"E-Series";2.0;4;"AMD";"HDD";500;0;"Windows";2.2;15931.0
1225;"Acer";"Notebook";17.3;"Standard";1600;900;0;"Intel";"Core i3";2.0;8;"Nvidia";"HDD";1024;0;"Windows";3.3;33513.0
